identity	module	section	target_rva	base_rva	target_size	base_size	status	target_hash	base_hash	relocation_hash	note
E:?BitmapTI@fl_display@AS3@GFx@Scaleform@@3UTypeInfo@234@B	gfx	.rdata	0x86e9bc	0x8130ac	20	20	EXACT	21fc3f955c14305ed66b2f6064de082e8447f29048da3ab7c5c01090c1b722ab	21fc3f955c14305ed66b2f6064de082e8447f29048da3ab7c5c01090c1b722ab	11f87a1fb4f81922f5e91782bc6605273a86e1d380441d7c72b26b5fb7152189/11f87a1fb4f81922f5e91782bc6605273a86e1d380441d7c72b26b5fb7152189	-
E:?BlendModeCI@fl_display@AS3@GFx@Scaleform@@3UClassInfo@234@B	gfx	.rdata	0x86ee58	0x813548	28	28	EXACT	665a002fac72b4e52baed09ec0fcd5b93c1c7631019a56a3d2e583a406f2db90	665a002fac72b4e52baed09ec0fcd5b93c1c7631019a56a3d2e583a406f2db90	97b4a01e44ac166b76fd4c845d54fabf867b232c81aed479c76c47f8c9fa4e8f/97b4a01e44ac166b76fd4c845d54fabf867b232c81aed479c76c47f8c9fa4e8f	-
E:?BlendModeTI@fl_display@AS3@GFx@Scaleform@@3UTypeInfo@234@B	gfx	.rdata	0x86ed9c	0x81348c	20	20	EXACT	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	f5cfcace81373577ee3427e5731948d757b2bcbc4195adabcb77f8dd040951bb/f5cfcace81373577ee3427e5731948d757b2bcbc4195adabcb77f8dd040951bb	-
E:?BlendModeTable@HAL@Render@Scaleform@@2PAUBlendModeDescriptor@123@A	gfx	.data	0x9a2920	0x9e35c0	360	360	BYTES	44df35dcd2842743d67b18e59ea90e7a3652ae4cb1bba479aa47c0a10a37dedd	1480834838b4e1925278d8b00c053d33711560a5ab8063a68ced1d4c7d8f256d	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945/4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	first normalized byte differs at +0x44: target=0x00 base=0x03
E:?BlurFilterCI@fl_filters@AS3@GFx@Scaleform@@3UClassInfo@234@B	gfx	.rdata	0x86a7f8	0x81b138	28	28	EXACT	c7223d124d0728127a6874c01244805da8170d98d46a6a018cbf17c91571aa67	c7223d124d0728127a6874c01244805da8170d98d46a6a018cbf17c91571aa67	0af001a924bbf6ed57280d09cc6e5f6de1628f2ba0d2cfe431f5372fcfca9352/0af001a924bbf6ed57280d09cc6e5f6de1628f2ba0d2cfe431f5372fcfca9352	-
E:?BlurFilterTI@fl_filters@AS3@GFx@Scaleform@@3UTypeInfo@234@B	gfx	.rdata	0x86a7e4	0x81b124	20	20	EXACT	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	7adc9ecba3add0a81f9d7401977916009efe3597ee32dc77d9a377104dee1c30/7adc9ecba3add0a81f9d7401977916009efe3597ee32dc77d9a377104dee1c30	-
E:?BooleanCI@fl@AS3@GFx@Scaleform@@3UClassInfo@234@B	gfx	.rdata	0x863f50	0x810258	28	28	EXACT	9e7e0fe29961a49b6aa4582967692b86e9a6b37d660cfa856ab12cca7f3ae4e0	9e7e0fe29961a49b6aa4582967692b86e9a6b37d660cfa856ab12cca7f3ae4e0	bd11059d76c549d357168b223642cb70d0d8573c5ed47557d6620fa425648313/bd11059d76c549d357168b223642cb70d0d8573c5ed47557d6620fa425648313	-
E:?BooleanTI@fl@AS3@GFx@Scaleform@@3UTypeInfo@234@B	gfx	.rdata	0x863b6c	0x80fe74	20	20	EXACT	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	adec493a40dba172f8dab6ed551af012373c101e7682979f266c039dd700e0af/adec493a40dba172f8dab6ed551af012373c101e7682979f266c039dd700e0af	-
E:?BuildPatternCount@@3IA	unknown	.data	0xa9407c	0xadb12c	4	4	EXACT	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945/4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	-
E:?BundlePatternFrameId@@3IA	unknown	.data	0xa94078	0xadb128	4	4	EXACT	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945/4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	-
E:?ByteArrayCI@fl_utils@AS3@GFx@Scaleform@@3UClassInfo@234@B	gfx	.rdata	0x85c570	0x825638	28	28	EXACT	2d39c960fafe1b4b83f526a292d75f10f1ef2eabcfd78b3b1990b42dbdb34655	2d39c960fafe1b4b83f526a292d75f10f1ef2eabcfd78b3b1990b42dbdb34655	6dabb8edd26875ca5d5d9a2e848d621d4b2e6d159634ad0cc01823d70a8e7b3f/6dabb8edd26875ca5d5d9a2e848d621d4b2e6d159634ad0cc01823d70a8e7b3f	-
E:?ByteArrayImplements@fl_utils@AS3@GFx@Scaleform@@3PAPBUTypeInfo@234@A	gfx	.data	0x9a4914	0x9e6b7c	12	12	EXACT	15ec7bf0b50732b49f8228e07d24365338f9e3ab994b00af08e5a3bffe55fd8b	15ec7bf0b50732b49f8228e07d24365338f9e3ab994b00af08e5a3bffe55fd8b	836a41ecb26938c06fc01a794662577d8e07df34fc4674f51cd9c98536d7c159/836a41ecb26938c06fc01a794662577d8e07df34fc4674f51cd9c98536d7c159	-
E:?ByteArrayTI@fl_utils@AS3@GFx@Scaleform@@3UTypeInfo@234@B	gfx	.rdata	0x85c55c	0x825624	20	20	EXACT	21fc3f955c14305ed66b2f6064de082e8447f29048da3ab7c5c01090c1b722ab	21fc3f955c14305ed66b2f6064de082e8447f29048da3ab7c5c01090c1b722ab	66614f460a58a18ddfb8c17b94cfbc882ee663baca4c38641160e4d9643ee7b0/66614f460a58a18ddfb8c17b94cfbc882ee663baca4c38641160e4d9643ee7b0	-
E:?CInfo@Anonimous@InstanceTraits@AS3@GFx@Scaleform@@2UClassInfo@345@B	gfx	.rdata	0x875514	0x829208	28	28	EXACT	3addfb141cd7c9c4c6543a82191a3707ac29c7a041217782e61d4d91c691aee8	3addfb141cd7c9c4c6543a82191a3707ac29c7a041217782e61d4d91c691aee8	a15595d88b15f3f1971c83ef9e0fb58a937cb09bc7534a8b06b57195c0ba7170/a15595d88b15f3f1971c83ef9e0fb58a937cb09bc7534a8b06b57195c0ba7170	-
E:?CInfo@GlobalObject@fl@InstanceTraits@AS3@GFx@Scaleform@@2UClassInfo@456@B	gfx	.rdata	0x864738	0x810a40	28	28	EXACT	3addfb141cd7c9c4c6543a82191a3707ac29c7a041217782e61d4d91c691aee8	3addfb141cd7c9c4c6543a82191a3707ac29c7a041217782e61d4d91c691aee8	b0774be153427e692e497d64d2ed0ffa5c31e516ab364e61d3ac68053c2d5c8d/b0774be153427e692e497d64d2ed0ffa5c31e516ab364e61d3ac68053c2d5c8d	-
E:?CInfo@Void@InstanceTraits@AS3@GFx@Scaleform@@2UClassInfo@345@B	gfx	.rdata	0x875544	0x829238	28	28	EXACT	3addfb141cd7c9c4c6543a82191a3707ac29c7a041217782e61d4d91c691aee8	3addfb141cd7c9c4c6543a82191a3707ac29c7a041217782e61d4d91c691aee8	be61b45762d93095cde06ce5168632ea805517bb6254900cc85461ea420d25ab/be61b45762d93095cde06ce5168632ea805517bb6254900cc85461ea420d25ab	-
E:?CSMSettingsCI@fl_text@AS3@GFx@Scaleform@@3UClassInfo@234@B	gfx	.rdata	0x861ec0	0x821778	28	28	EXACT	6a19df818ee11f560d3f2ea524f4c71a8d10d03694aab5da4e75f84d26da9759	6a19df818ee11f560d3f2ea524f4c71a8d10d03694aab5da4e75f84d26da9759	89a9c31751292a3f27ab8a4606453cd9d009de3c2eff0aef7bfbc9ff402c901e/89a9c31751292a3f27ab8a4606453cd9d009de3c2eff0aef7bfbc9ff402c901e	-
E:?CSMSettingsTI@fl_text@AS3@GFx@Scaleform@@3UTypeInfo@234@B	gfx	.rdata	0x861eac	0x821764	20	20	EXACT	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	ff52e7f5b266a371f124c5749c6c031792ef1ac7da1f1a97a614bb22d93d4292/ff52e7f5b266a371f124c5749c6c031792ef1ac7da1f1a97a614bb22d93d4292	-
E:?CameraCI@fl_media@AS3@GFx@Scaleform@@3UClassInfo@234@B	gfx	.rdata	0x86103c	0x827f44	28	28	EXACT	7962d177a2ec2127cbe48d6f1107b87c1a656343feac0b90ac32fd3ce2eecca3	7962d177a2ec2127cbe48d6f1107b87c1a656343feac0b90ac32fd3ce2eecca3	e06896e06fd4443693ed0d2d20c79b6343786c6204fd1ad9247e6751a80b57ae/e06896e06fd4443693ed0d2d20c79b6343786c6204fd1ad9247e6751a80b57ae	-
E:?CameraTI@fl_media@AS3@GFx@Scaleform@@3UTypeInfo@234@B	gfx	.rdata	0x861014	0x827f1c	20	20	BYTES	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	21de5bc2f6916834152a731f6931160144b7808f34e9085fd5cd4bde32e5acf6	bcb1086565239e36d09bbe82df49f63b661a7de2175b5d4644204cfa17abbfed/bcb1086565239e36d09bbe82df49f63b661a7de2175b5d4644204cfa17abbfed	first normalized byte differs at +0x0: target=0x09 base=0x29
E:?CapabilitiesCI@fl_system@AS3@GFx@Scaleform@@3UClassInfo@234@B	gfx	.rdata	0x872b60	0x820608	28	28	EXACT	fc0215efa5af68f1a01231c65942411f0518e4ce7e78421e232df8e9c86ffa1e	fc0215efa5af68f1a01231c65942411f0518e4ce7e78421e232df8e9c86ffa1e	d9b83c84c53890c93de5ee51b1be2c1314118352e369ab4932e6dc58911ebaf9/d9b83c84c53890c93de5ee51b1be2c1314118352e369ab4932e6dc58911ebaf9	-
E:?CapabilitiesTI@fl_system@AS3@GFx@Scaleform@@3UTypeInfo@234@B	gfx	.rdata	0x872b4c	0x8205f4	20	20	EXACT	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	dcc9bd0754d178c8127090cbbd6a7e73bcc527baf9b79d5781992c0715f70146/dcc9bd0754d178c8127090cbbd6a7e73bcc527baf9b79d5781992c0715f70146	-
E:?CapsStyleCI@fl_display@AS3@GFx@Scaleform@@3UClassInfo@234@B	gfx	.rdata	0x86eeac	0x81359c	28	28	EXACT	8694694220c69813b313212dc7d0cb510442af946b3961e22a94b59c1873a753	8694694220c69813b313212dc7d0cb510442af946b3961e22a94b59c1873a753	9c3ceb181841fadf02c0abb984086529dc4344e48996690545f8f558b2124177/9c3ceb181841fadf02c0abb984086529dc4344e48996690545f8f558b2124177	-
E:?CapsStyleTI@fl_display@AS3@GFx@Scaleform@@3UTypeInfo@234@B	gfx	.rdata	0x86ee98	0x813588	20	20	EXACT	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	e6d65c5c16367a17139d158408e7e314f4b576cfe7eb9d70a7ca11babfbdea58/e6d65c5c16367a17139d158408e7e314f4b576cfe7eb9d70a7ca11babfbdea58	-
E:?CatchCI@fl@AS3@GFx@Scaleform@@3UClassInfo@234@B	gfx	.rdata	0x863c50	0x80ff58	28	28	EXACT	3addfb141cd7c9c4c6543a82191a3707ac29c7a041217782e61d4d91c691aee8	3addfb141cd7c9c4c6543a82191a3707ac29c7a041217782e61d4d91c691aee8	e84cdc401cea5881434857e5da94dc33ea52d3ba7616ec01cbb4fb0226092146/e84cdc401cea5881434857e5da94dc33ea52d3ba7616ec01cbb4fb0226092146	-
E:?CatchTI@fl@AS3@GFx@Scaleform@@3UTypeInfo@234@B	gfx	.rdata	0x863c3c	0x80ff44	20	20	EXACT	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	55d195b718c0ff15299db2d08b3cb8c4145385d70c1e78626df2a4cce311fa9f/55d195b718c0ff15299db2d08b3cb8c4145385d70c1e78626df2a4cce311fa9f	-
E:?ChainOrderSequence@Render@Scaleform@@3PAUChainOrderRecord@12@A	gfx	.data	0x9a3ca8	0x9e4838	72	72	EXACT	0040f72e5c114fa0fc4e10da97c7f8588302de1d40b1303f7283b99976140014	0040f72e5c114fa0fc4e10da97c7f8588302de1d40b1303f7283b99976140014	fb0adc9c79a10d388534644bc51030e27275cf4a4b4b9bccd00ee85b96f24d1b/fb0adc9c79a10d388534644bc51030e27275cf4a4b4b9bccd00ee85b96f24d1b	-
E:?ChannelIndexMap@Render@Scaleform@@3PAEA	gfx	.data	0x9a3b30	0x9e46c0	9	9	EXACT	2fffcdb4bbf5226844df5dcf6605de1bf04baf909922d9ac961216f4be78171d	2fffcdb4bbf5226844df5dcf6605de1bf04baf909922d9ac961216f4be78171d	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945/4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	-
E:?CharBreakInfoArray@WordWrapHelper@GFx@Scaleform@@2PAUCharBreakInfo@123@A	gfx	.data	0x9a34a0	0x9e4030	444	448	SIZE	ad40346bcebfa3d556e3be84edd78ea6c042a95850af64d4e59ef5393552c7d8	6d2f702f128025d8f6bc19a487008d66ac3cb9789a42cbc835331cef1a502cf5	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945/4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	type extent target=444 base=448
E:?CharBreakInfoArray@WordWrapHelper@Text@Render@Scaleform@@2PAUCharBreakInfo@1234@A	gfx	.data	0x9a37c8	0x9e4358	444	444	EXACT	ad40346bcebfa3d556e3be84edd78ea6c042a95850af64d4e59ef5393552c7d8	ad40346bcebfa3d556e3be84edd78ea6c042a95850af64d4e59ef5393552c7d8	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945/4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	-
E:?Check_Address@@3_NA	unknown	.data	0xa94074	0xadb124	1	1	EXACT	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945/4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	-
E:?ClassClassCI@AS3@GFx@Scaleform@@3UClassInfo@123@B	gfx	.rdata	0x86485c	0x810b64	28	28	EXACT	3addfb141cd7c9c4c6543a82191a3707ac29c7a041217782e61d4d91c691aee8	3addfb141cd7c9c4c6543a82191a3707ac29c7a041217782e61d4d91c691aee8	9a7b57af9cce53041c329314367e46c3ac650ca7950e0938bd8de5b0c95d0d1a/9a7b57af9cce53041c329314367e46c3ac650ca7950e0938bd8de5b0c95d0d1a	-
E:?ClassClassTI@AS3@GFx@Scaleform@@3UTypeInfo@123@B	gfx	.rdata	0x864848	0x810b50	20	20	EXACT	39fe4a43b6be3739483d258fc078a00068fa9b3186c6dfb17c9314eaf0262c96	39fe4a43b6be3739483d258fc078a00068fa9b3186c6dfb17c9314eaf0262c96	cb8f02b62f0ffee01314ef321110abe2de5862da64b47231400a2b2049a6d134/cb8f02b62f0ffee01314ef321110abe2de5862da64b47231400a2b2049a6d134	-
E:?ClassRegistrationTable@Classes@AS3@GFx@Scaleform@@3PAPBUClassInfo@234@A	gfx	.data	0x9b0e40	0x9f4c80	856	0	INVALID_EXTENT	-	-	-	PDB type extent leaves its PE section
E:?Clipped_Instance@SKI_MaskStart@Render@Scaleform@@2V123@A	gfx	.data	0x9a3bb8	0x9e4748	12	12	EXACT	e182eeb4db96df2d6e9b8cc13f89fe1a64d87c9bc4f7ae4609f3c37f2c74f8a3	e182eeb4db96df2d6e9b8cc13f89fe1a64d87c9bc4f7ae4609f3c37f2c74f8a3	9966812bc39d3d15d90599df2e64c0ef92f9b8c41fcbfb587fd25ce85b39f542/9966812bc39d3d15d90599df2e64c0ef92f9b8c41fcbfb587fd25ce85b39f542	-
E:?ColorMatrixFilterCI@fl_filters@AS3@GFx@Scaleform@@3UClassInfo@234@B	gfx	.rdata	0x86a864	0x81b1a4	28	28	EXACT	485088cade19254f17fa2c8c109b241498eeae530ecf5ea40a8d09541d24b481	485088cade19254f17fa2c8c109b241498eeae530ecf5ea40a8d09541d24b481	628778a05ad4f1d0b245cef0b30e0a4c7d649d004b9290063c5985a59e9390f6/628778a05ad4f1d0b245cef0b30e0a4c7d649d004b9290063c5985a59e9390f6	-
E:?ColorMatrixFilterTI@fl_filters@AS3@GFx@Scaleform@@3UTypeInfo@234@B	gfx	.rdata	0x86a850	0x81b190	20	20	EXACT	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	3e77bb606abc7d07a46adb7c018b7cdd83e9d5b404ff5dc929d63ee5d3aaf7c5/3e77bb606abc7d07a46adb7c018b7cdd83e9d5b404ff5dc929d63ee5d3aaf7c5	-
E:?ColorTransformCI@fl_geom@AS3@GFx@Scaleform@@3UClassInfo@234@B	gfx	.rdata	0x85fa6c	0x81c2cc	28	28	EXACT	f7be39c7e6ca8c28f75f0dae15ffdebe592dc8f968fdce9ba5a28a0eb50527a5	f7be39c7e6ca8c28f75f0dae15ffdebe592dc8f968fdce9ba5a28a0eb50527a5	12af9d3fbc364ba20595ebe34645074082c2a5ed565459a2c84f090a5995471a/12af9d3fbc364ba20595ebe34645074082c2a5ed565459a2c84f090a5995471a	-
E:?ColorTransformTI@fl_geom@AS3@GFx@Scaleform@@3UTypeInfo@234@B	gfx	.rdata	0x85fa58	0x81c2b8	20	20	EXACT	21fc3f955c14305ed66b2f6064de082e8447f29048da3ab7c5c01090c1b722ab	21fc3f955c14305ed66b2f6064de082e8447f29048da3ab7c5c01090c1b722ab	1583a09696958fe6511d5db1d8a421e201537c349806036ae304df1952845cd1/1583a09696958fe6511d5db1d8a421e201537c349806036ae304df1952845cd1	-
E:?Combinable_Instance@SKI_MaskStart@Render@Scaleform@@2V123@A	gfx	.data	0x9a3bac	0x9e473c	12	12	EXACT	88b615ed83e4bf3fa2fab4e2a815ff3e937e806449454b7180c37c50e837c03f	88b615ed83e4bf3fa2fab4e2a815ff3e937e806449454b7180c37c50e837c03f	9966812bc39d3d15d90599df2e64c0ef92f9b8c41fcbfb587fd25ce85b39f542/9966812bc39d3d15d90599df2e64c0ef92f9b8c41fcbfb587fd25ce85b39f542	-
E:?ConstructCopyCalls@ContextImpl@Render@Scaleform@@3IA	gfx	.data	0xa93814	0xad28c4	4	4	EXACT	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945/4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	-
E:?ContextMenuBuiltInItemsCI@fl_ui@AS3@GFx@Scaleform@@3UClassInfo@234@B	gfx	.rdata	0x86c4b4	0x823b7c	28	28	EXACT	2c75a3a544a48b03d587c8ec703c7e3b154bd5ce9e6c4ffc5026c8992bb073dc	2c75a3a544a48b03d587c8ec703c7e3b154bd5ce9e6c4ffc5026c8992bb073dc	35995cc5c63f3148f44166c203c01f7465d8776d9ada8c061289b01b37677e43/35995cc5c63f3148f44166c203c01f7465d8776d9ada8c061289b01b37677e43	-
E:?ContextMenuBuiltInItemsTI@fl_ui@AS3@GFx@Scaleform@@3UTypeInfo@234@B	gfx	.rdata	0x86c4a0	0x823b68	20	20	EXACT	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	18ee1cc1dd56194396a723e85086e74b83f7a65aad09feb9551f6b2374fb3eab/18ee1cc1dd56194396a723e85086e74b83f7a65aad09feb9551f6b2374fb3eab	-
E:?ContextMenuCI@fl_ui@AS3@GFx@Scaleform@@3UClassInfo@234@B	gfx	.rdata	0x86c670	0x823d38	28	28	EXACT	ac916d3d4696e8ae055a04a8677b67862291e0795399f565393416efc7a7d53c	ac916d3d4696e8ae055a04a8677b67862291e0795399f565393416efc7a7d53c	10b6b283451e2e9c35c01487b3c605cd445503323032b94a8be8be87a3515030/10b6b283451e2e9c35c01487b3c605cd445503323032b94a8be8be87a3515030	-
E:?ContextMenuClipboardItemsCI@fl_ui@AS3@GFx@Scaleform@@3UClassInfo@234@B	gfx	.rdata	0x86c520	0x823be8	28	28	EXACT	e747eb8914f8b13f0d6d1f7bbfc9ef216f048cd592ed7ae67966c4596e5bd285	e747eb8914f8b13f0d6d1f7bbfc9ef216f048cd592ed7ae67966c4596e5bd285	80c00b376776dc08dbd3750134715be372b56dcfeff2c11b6bb789eeee2c8530/80c00b376776dc08dbd3750134715be372b56dcfeff2c11b6bb789eeee2c8530	-
E:?ContextMenuClipboardItemsTI@fl_ui@AS3@GFx@Scaleform@@3UTypeInfo@234@B	gfx	.rdata	0x86c50c	0x823bd4	20	20	EXACT	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	940782e50ddb4163ed0f8c2b5dfb3014d461c70f02abc9723efec3376e261f4a/940782e50ddb4163ed0f8c2b5dfb3014d461c70f02abc9723efec3376e261f4a	-
E:?ContextMenuEventCI@fl_events@AS3@GFx@Scaleform@@3UClassInfo@234@B	gfx	.rdata	0x86717c	0x8179cc	28	28	EXACT	139534c3041e700b16ccda590364f768134c7dde62a46baf9f22d3463bc67b11	139534c3041e700b16ccda590364f768134c7dde62a46baf9f22d3463bc67b11	96c88bb87e5ba0d4e5b9e215097bd4850665095b63c111a5c94b586b5c3f5cd0/96c88bb87e5ba0d4e5b9e215097bd4850665095b63c111a5c94b586b5c3f5cd0	-
E:?ContextMenuEventTI@fl_events@AS3@GFx@Scaleform@@3UTypeInfo@234@B	gfx	.rdata	0x867168	0x8179b8	20	20	BYTES	21fc3f955c14305ed66b2f6064de082e8447f29048da3ab7c5c01090c1b722ab	c970eb65536a02c8da8840f8d06cd3fd15b7f0a30978d0ec1e128a4d97cd18d5	b49087ffbf0a2102b306aa000126894295e1fa25daa305d73fc7e7ecdc1461c0/b49087ffbf0a2102b306aa000126894295e1fa25daa305d73fc7e7ecdc1461c0	first normalized byte differs at +0x0: target=0x01 base=0x21
E:?ContextMenuItemCI@fl_ui@AS3@GFx@Scaleform@@3UClassInfo@234@B	gfx	.rdata	0x86c5dc	0x823ca4	28	28	EXACT	c7223d124d0728127a6874c01244805da8170d98d46a6a018cbf17c91571aa67	c7223d124d0728127a6874c01244805da8170d98d46a6a018cbf17c91571aa67	e65ac18c81d189c917e7ec3ac0b21c9227d099fc4453c724549bc1651a846e7d/e65ac18c81d189c917e7ec3ac0b21c9227d099fc4453c724549bc1651a846e7d	-
E:?ContextMenuItemTI@fl_ui@AS3@GFx@Scaleform@@3UTypeInfo@234@B	gfx	.rdata	0x86c53c	0x823c04	20	20	BYTES	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	21de5bc2f6916834152a731f6931160144b7808f34e9085fd5cd4bde32e5acf6	14c3b36f2a299a10f15e52fbc9fad4d489913982bc789e888938b4370b107d94/14c3b36f2a299a10f15e52fbc9fad4d489913982bc789e888938b4370b107d94	first normalized byte differs at +0x0: target=0x09 base=0x29
E:?ContextMenuTI@fl_ui@AS3@GFx@Scaleform@@3UTypeInfo@234@B	gfx	.rdata	0x86c65c	0x823d24	20	20	EXACT	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	2970e4d6d9895d6bfbaccad11f4190ea25dc4044c27663c2cf7a3eef26224a70	47f8164763a8911b49cfd4d31024338bb5f0ef101d7dca5aa0c1e8688f74008f/47f8164763a8911b49cfd4d31024338bb5f0ef101d7dca5aa0c1e8688f74008f	-
E:?Convert_Color@Render@Scaleform@@3PAUConvertTarget@12@A	gfx	.data	0x9a2cb8	0x9e3848	48	48	EXACT	b815717922425ce3a2c170eb4baeabd7853465904e1969896ae3b2f623072ac8	b815717922425ce3a2c170eb4baeabd7853465904e1969896ae3b2f623072ac8	5f04f64f19d9db9bdd948aef337ecd33c605fbd10f2435bd0e2512cd0f941a50/5f04f64f19d9db9bdd948aef337ecd33c605fbd10f2435bd0e2512cd0f941a50	-
E:?Convert_Instance@Render@Scaleform@@3PAUConvertTarget@12@A	gfx	.data	0x9a2ce8	0x9e3878	32	32	EXACT	561598ebffe8985e124e72f311b4326f4fa362119a49c426134ee07c492c04c7	561598ebffe8985e124e72f311b4326f4fa362119a49c426134ee07c492c04c7	5b37b4dd89e931247b4aadd5f2fdae936aba58475b67cc3a4ddce728e540242f/5b37b4dd89e931247b4aadd5f2fdae936aba58475b67cc3a4ddce728e540242f	-
E:?Convert_None@Render@Scaleform@@3PAUConvertTarget@12@A	gfx	.data	0x9a2c78	0x9e3808	16	16	EXACT	c6762708ee55bf4043c32f6f700c120bef4c2fd9799f5ff939bbdef77a0322fd	c6762708ee55bf4043c32f6f700c120bef4c2fd9799f5ff939bbdef77a0322fd	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945/4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	-
E:?Convert_Pos@Render@Scaleform@@3PAUConvertTarget@12@A	gfx	.data	0x9a2c88	0x9e3818	48	48	EXACT	b48cc3bbce16b88160a60115cd5c6fed5b3c5ec4808a260265e52665b462bc84	b48cc3bbce16b88160a60115cd5c6fed5b3c5ec4808a260265e52665b462bc84	fc64298945971d11fae9ce61a1f75322dc5664b89b4bafb69c06c3ebf4f94742/fc64298945971d11fae9ce61a1f75322dc5664b89b4bafb69c06c3ebf4f94742	-
E:?ConvolutionFilterCI@fl_filters@AS3@GFx@Scaleform@@3UClassInfo@234@B	gfx	.rdata	0x86aa10	0x81b350	28	28	EXACT	96df8ac1834b31af396ea8f71b89746c15ace8deccee5d68283b4219edb4e9e8	96df8ac1834b31af396ea8f71b89746c15ace8deccee5d68283b4219edb4e9e8	84cabdd6744d3b2c2f7e9f8f5891299a7f8eb7d425e31b30cfb8602a08499039/84cabdd6744d3b2c2f7e9f8f5891299a7f8eb7d425e31b30cfb8602a08499039	-
