# MANUALLY MANAGED - admitted retail data starts from the shipped PDB.
# Extents and owner/name evidence are derived separately; builds do not rewrite this.
rva	kind
0x961dc0	string
0x961e34	datum
0x961e3c	datum
0x961e48	vtable
0x961e58	vtable
0x961e68	vtable
0x961e78	vtable
0x961e88	vtable
0x961e94	string
0x961ea4	string
0x961ec0	string
0x961ed8	string
0x961ef4	string
0x961f10	string
0x961f28	string
0x961f44	string
0x961f54	string
0x961f68	string
0x961f70	string
0x961f88	string
0x961f9c	string
0x961fb0	string
0x961fc4	string
0x961fd4	string
0x961fe4	string
0x961ff4	string
0x962000	string
0x962014	string
0x96202c	string
0x962048	string
0x962060	vtable
0x962068	string
0x962074	datum
0x962080	vtable
0x9620a8	datum
0x9620b4	vtable
0x9620dc	string
0x9620fc	string
0x96211c	string
0x96213c	string
0x962160	string
0x962180	string
0x96218c	string
0x962198	string
0x9621ac	string
0x9621b8	string
0x9621c8	string
0x9621d8	string
0x9621e8	datum
0x9621f4	vtable
0x96221c	string
0x962230	string
0x962238	string
0x96224c	string
0x962260	string
0x962268	string
0x962278	string
0x962288	string
0x962298	vtable
0x9622c0	string
0x9622c8	string
0x9622d0	string
0x9622d8	string
0x9622e8	string
0x9622fc	vtable
0x962324	string
0x96233c	vtable
0x962368	vtable
0x962390	string
0x962398	string
0x9623a0	string
0x9623ac	string
0x9623b8	string
0x9623c8	string
0x9623e0	string
0x9623f0	string
0x96240c	vtable
0x962438	vtable
0x962460	datum
0x96246c	vtable
0x962498	vtable
0x9624ac	vtable
0x9624b4	vtable
0x9624e0	vtable
0x9624e4	string
0x9624f0	string
0x962500	string
0x96250c	string
0x962514	string
0x962520	string
0x9625d8	string
0x9625ec	datum
0x9625f8	vtable
0x962620	string
0x96262c	string
0x962638	string
0x962644	datum
0x962650	vtable
0x962678	string
0x962684	string
0x962698	vtable
0x9626c8	vtable
0x9626cc	string
0x9626d4	datum
0x9626e0	vtable
0x96270c	vtable
0x96271c	string
0x96273c	vtable
0x962768	vtable
0x962770	vtable
0x962790	vtable
0x962794	string
0x9627a4	string
0x9627bc	datum
0x9627c8	vtable
0x962804	vtable
0x96280c	vtable
0x962828	string
0x962844	string
0x96285c	string
0x962874	string
0x962884	string
0x96289c	string
0x9628a8	string
0x9628b4	string
0x9628c8	string
0x9628dc	string
0x9628f4	string
0x96290c	datum
0x962914	datum
0x96291c	datum
0x96292c	vtable
0x9629f8	vtable
0x962a24	vtable
0x962a70	vtable
0x962a98	vtable
0x962ac4	vtable
0x962acc	vtable
0x962af0	vtable
0x962af4	string
0x962b04	string
0x962b0c	string
0x962b14	string
0x962b38	string
0x962bc0	string
0x962bd0	string
0x962bf0	string
0x962c6c	string
0x962c90	string
0x962d14	string
0x962d38	string
0x962dc0	string
0x962dd8	string
0x962e58	string
0x962e68	string
0x962ea0	string
0x962eb4	string
0x962ef0	string
0x962f08	string
0x962f60	string
0x962f74	string
0x962f7c	string
0x962f94	string
0x962fb0	string
0x962fe0	string
0x96304c	string
0x96306c	string
0x9630ac	string
0x9630d0	string
0x96310c	string
0x963128	string
0x963190	string
0x963198	string
0x9631a4	string
0x9631d0	string
0x963274	datum
0x963280	vtable
0x9632a8	vtable
0x9632bc	vtable
0x96333c	vtable
0x96336c	vtable
0x96337c	vtable
0x963388	vtable
0x9633b0	vtable
0x9633dc	vtable
0x9633f0	vtable
0x96341c	string
0x963434	string
0x963460	string
0x9634e8	string
0x963500	datum
0x96350c	vtable
0x963540	vtable
0x963574	vtable
0x963594	vtable
0x9635a4	vtable
0x9635d0	vtable
0x9635e0	vtable
0x9635f0	vtable
0x9635fc	string
0x96360c	string
0x963620	string
0x963630	datum
0x96363c	vtable
0x96366c	vtable
0x963690	vtable
0x9636ac	datum
0x9636b8	vtable
0x9636d8	vtable
0x96370c	vtable
0x963714	vtable
0x963720	vtable
0x963728	vtable
0x96374c	vtable
0x9637ac	vtable
0x963804	string
0x963828	string
0x9638a0	string
0x9638c0	string
0x963904	vtable
0x963930	vtable
0x963958	string
0x963964	string
0x963970	string
0x96397c	string
0x963988	string
0x963994	string
0x9639a0	string
0x9639ac	string
0x9639bc	string
0x9639cc	string
0x9639dc	string
0x9639e8	string
0x9639f4	string
0x963a00	string
0x963a0c	string
0x963a18	string
0x963a24	string
0x963a30	string
0x963a3c	string
0x963a48	string
0x963a54	string
0x963a60	string
0x963a6c	string
0x963a78	string
0x963a84	string
0x963a90	string
0x963a9c	string
0x963aa8	string
0x963ab4	string
0x963ac0	string
0x963acc	string
0x963ad8	string
0x963ae4	string
0x963af0	vtable
0x963b18	string
0x963b20	datum
0x963b2c	vtable
0x963b34	vtable
0x963b38	string
0x963b48	string
0x963be4	string
0x963c14	vtable
0x963c34	vtable
0x963c54	vtable
0x963c70	vtable
0x963c84	vtable
0x963c90	vtable
0x963ca0	vtable
0x963ca8	vtable
0x963cb4	vtable
0x963d08	vtable
0x963d10	vtable
0x963d24	vtable
0x963d34	vtable
0x963d74	vtable
0x963d84	vtable
0x963d90	string
0x963d9c	vtable
0x963da8	vtable
0x963db4	vtable
0x963dc0	vtable
0x963dc8	vtable
0x963dd4	vtable
0x963df0	vtable
0x963e08	vtable
0x963e1c	string
0x963e50	string
0x963e7c	string
0x963eb4	string
0x963ef0	string
0x963f24	string
0x963f54	string
0x963f7c	string
0x963fb0	string
0x963fe4	string
0x964014	string
0x964040	datum
0x964044	fppool
0x964048	string
0x9640d8	string
0x964168	string
0x9641f8	string
0x964288	string
0x964318	string
0x9643a8	string
0x9643cc	vtable
0x964504	vtable
0x964630	vtable
0x964638	vtable
0x964640	vtable
0x964654	vtable
0x964664	vtable
0x96466c	vtable
0x96468c	vtable
0x964694	vtable
0x9646a8	vtable
0x9646c8	vtable
0x9646d0	vtable
0x9646d8	vtable
0x964700	vtable
0x96470c	vtable
0x964724	vtable
0x96473c	vtable
0x96477c	vtable
0x964790	vtable
0x96479c	vtable
0x9647a8	vtable
0x9647d0	vtable
0x9647d8	vtable
0x9647ec	vtable
0x9647fc	vtable
0x96486c	vtable
0x96487c	vtable
0x9648d8	vtable
0x9648ec	vtable
0x964948	vtable
0x96495c	vtable
0x96496c	vtable
0x96497c	string
0x964988	string
0x964994	string
0x9649a0	string
0x9649a8	string
0x9649ac	string
0x9649b8	string
0x9649c0	string
0x9649c8	string
0x9649d0	string
0x9649d8	string
0x9649dc	string
0x9649e4	string
0x9649ec	string
0x9649f4	string
0x9649fc	string
0x964a00	string
0x964a08	string
0x964a10	string
0x964a18	string
0x964a1c	string
0x964a28	datum
0x964a34	vtable
0x964a5c	vtable
0x964a6c	string
0x964a7c	string
0x964a8c	string
0x964a98	string
0x964aa4	string
0x964ab0	string
0x964ad0	string
0x964b30	string
0x964b50	string
0x964b58	string
0x964b94	string
0x964ba8	string
0x964bb8	string
0x964bc8	string
0x964bd0	string
0x964be4	string
0x964bf0	string
0x964bf8	string
0x964c04	string
0x964c10	vtable
0x964c30	vtable
0x964c54	string
0x964c80	string
0x964c8c	string
0x964c98	string
0x964ca8	string
0x964cb4	string
0x964cc4	datum
0x964ccc	datum
0x964cd8	vtable
0x964cf8	vtable
0x964d1c	string
0x964d44	string
0x964d6c	string
0x964d78	string
0x964d80	string
0x964d88	string
0x964d90	string
0x964d98	string
0x964db8	string
0x964e84	string
0x964ea8	datum
0x964eb0	datum
0x964ebc	vtable
0x964ee0	string
0x964f20	string
0x964fa0	string
0x964fcc	vtable
0x964ff0	string
0x965000	string
0x965040	string
0x9650ac	string
0x9650c0	string
0x9650d0	string
0x9650e0	string
0x9650f0	string
0x965160	string
0x9651b0	string
0x96524c	datum
0x965258	vtable
0x96527c	string
0x965288	string
0x965290	string
0x9652a8	string
0x9652bc	string
0x9652cc	string
0x9652d8	string
0x9652f4	string
0x96530c	string
0x965318	string
0x965330	string
0x965344	string
0x965358	string
0x965368	string
0x965384	string
0x96539c	string
0x9653a8	string
0x9653b0	string
0x9653bc	datum
0x9653c8	vtable
0x9653f0	vtable
0x965410	vtable
0x96541c	vtable
0x965440	vtable
0x965464	string
0x965478	string
0x965490	string
0x96549c	string
0x9654ac	string
0x9654c0	string
0x9654d0	string
0x9654e0	string
0x9654f4	string
0x965500	string
0x965514	string
0x965524	string
0x965538	string
0x965548	string
0x965564	vtable
0x965580	string
0x965590	string
0x96559c	string
0x9655a8	datum
0x9655b0	datum
0x9655bc	vtable
0x9655c4	vtable
0x9655e4	vtable
0x9655e8	string
0x9655fc	string
0x965610	string
0x965628	string
0x965644	string
0x965658	string
0x965668	string
0x965674	string
0x965680	string
0x96568c	string
0x965698	string
0x9656a8	string
0x9656b8	string
0x9656c8	string
0x9656f0	string
0x965760	string
0x965774	datum
0x96577c	datum
0x965784	datum
0x96578c	datum
0x965794	datum
0x9657a4	vtable
0x96586c	datum
0x965874	datum
0x965880	vtable
0x9658b0	string
0x9658b8	string
0x9658e0	string
0x965900	string
0x965910	string
0x965988	datum
0x965990	datum
0x965998	datum
0x9659a0	string
0x965a4c	datum
0x965a54	datum
0x965a5c	datum
0x965a68	vtable
0x965a84	string
0x965a98	string
0x965aac	string
0x965ac4	string
0x965adc	string
0x965aec	string
0x965b00	string
0x965b10	string
0x965b24	string
0x965b34	string
0x965b44	string
0x965b5c	string
0x965b74	string
0x965b90	string
0x965ba4	string
0x965bbc	string
0x965be0	string
0x965c04	vtable
0x965c10	string
0x965c18	string
0x965c38	string
0x965ca0	string
0x965cbc	string
0x965cc4	string
0x965cd8	vtable
0x965cf0	string
0x965d00	vtable
0x965d04	string
0x965d34	datum
0x965d40	vtable
0x965d6c	string
0x965d88	vtable
0x965dac	vtable
0x965db4	vtable
0x965dc0	string
0x965dd4	string
0x965de4	string
0x965df4	string
0x965e04	string
0x965e18	string
0x965e24	string
0x965e34	string
0x965e4c	string
0x965e64	string
0x965e78	string
0x965e84	string
0x965e90	string
0x965e98	string
0x965eac	vtable
0x965f44	vtable
0x965fbc	string
0x965fc8	string
0x965fd4	string
0x965fe0	string
0x965fec	string
0x966020	datum
0x96602c	vtable
0x96605c	string
0x966070	string
0x966080	string
0x966090	string
0x9660a0	string
0x9660b8	string
0x9660c8	string
0x9660e4	string
0x9660f8	string
0x966100	string
0x96610c	string
0x966130	string
0x966144	string
0x966150	string
0x96615c	string
0x966164	string
0x966170	string
0x966178	string
0x966180	string
0x966188	string
0x966194	string
0x9661a0	string
0x9661b0	string
0x9661c8	datum
0x9661d0	datum
0x9661d8	datum
0x9661e4	vtable
0x966214	vtable
0x966244	vtable
0x966264	vtable
0x966290	string
0x96629c	string
0x9662a8	string
0x9662b8	vtable
0x9662e0	vtable
0x966300	vtable
0x966328	vtable
0x966348	vtable
0x966370	vtable
0x96638c	string
0x966398	string
0x9663a4	string
0x9663b4	vtable
0x9663dc	vtable
0x9663fc	vtable
0x966424	vtable
0x966440	string
0x96644c	string
0x966464	vtable
0x96648c	vtable
0x9664a8	string
0x9664b4	string
0x9664cc	vtable
0x9664f4	vtable
0x966510	string
0x966528	string
0x966540	string
0x96655c	vtable
0x966584	vtable
0x9665a0	string
0x9665b8	string
0x9665d0	string
0x9665ec	vtable
0x966614	vtable
0x966630	string
0x966640	vtable
0x966664	vtable
0x966680	string
0x966698	vtable
0x9666bc	vtable
0x9666dc	vtable
0x966704	vtable
0x966720	datum
0x96672c	vtable
0x966754	vtable
0x966774	vtable
0x96679c	vtable
0x9667b8	string
0x9667e0	string
0x96688c	string
0x9668b0	datum
0x9668bc	vtable
0x9668e8	vtable
0x966904	string
0x966910	string
0x9669c0	string
0x9669e8	datum
0x9669f4	vtable
0x966a24	vtable
0x966a40	string
0x966a54	string
0x966a6c	string
0x966a80	string
0x966a98	datum
0x966aa4	vtable
0x966abc	vtable
0x966ad8	string
0x966aec	string
0x966b04	string
0x966b18	string
0x966b2c	datum
0x966b38	vtable
0x966b50	vtable
0x966b6c	string
0x966b80	string
0x966b98	string
0x966bb0	string
0x966bc8	datum
0x966bd4	vtable
0x966bec	vtable
0x966c08	string
0x966c20	string
0x966c38	string
0x966c54	vtable
0x966c78	vtable
0x966c94	string
0x966cb0	string
0x966cc8	string
0x966ce8	vtable
0x966d0c	vtable
0x966d28	string
0x966d3c	string
0x966d50	string
0x966d6c	string
0x966d8c	vtable
0x966db8	vtable
0x966dd4	string
0x966df0	string
0x966e08	string
0x966e1c	string
0x966e34	vtable
0x966e64	vtable
0x966e80	string
0x966e8c	string
0x966ea4	vtable
0x966ec8	vtable
0x966ee4	string
0x966ef8	string
0x966f14	vtable
0x966f38	vtable
0x966f54	string
0x966f60	string
0x966f74	string
0x966f88	string
0x966fa0	vtable
0x966fcc	vtable
0x966fe8	string
0x966ffc	string
0x967014	string
0x96702c	string
0x96704c	vtable
0x96707c	vtable
0x967098	string
0x9670a8	string
0x9670b8	string
0x9670cc	vtable
0x9670f4	vtable
0x967110	string
0x967128	string
0x967140	string
0x967158	string
0x967174	vtable
0x96719c	vtable
0x9671b8	string
0x9671d8	string
0x9671f4	string
0x967214	string
0x967234	vtable
0x96725c	vtable
0x967278	string
0x967284	string
0x967290	string
0x9672a4	vtable
0x9672d0	vtable
0x9672ec	string
0x967300	string
0x96730c	string
0x967324	vtable
0x967354	vtable
0x967370	string
0x967384	string
0x967398	string
0x9673b4	string
0x9673d0	string
0x9673ec	string
0x96740c	vtable
0x967434	vtable
0x967450	string
0x967460	string
0x967474	string
0x967488	string
0x9674a4	string
0x9674bc	string
0x9674dc	vtable
0x967504	vtable
0x967524	vtable
0x967548	vtable
0x967568	vtable
0x967598	vtable
0x96759c	string
0x9675b8	string
0x9675dc	datum
0x9675e8	vtable
0x967614	vtable
0x96761c	vtable
0x96762c	datum
0x967638	vtable
0x967640	vtable
0x96765c	vtable
0x967660	string
0x967674	string
0x967688	string
0x9676a4	string
0x9676b8	string
0x9676c8	string
0x9676d8	string
0x9676f0	string
0x967708	string
0x967718	string
0x967728	string
0x96773c	string
0x96774c	string
0x96775c	string
0x967774	string
0x967788	string
0x9677a4	string
0x9677b8	string
0x9677c8	string
0x9677e0	string
0x9677f0	string
0x967800	string
0x967810	string
0x967824	string
0x967838	string
0x967844	vtable
0x96787c	vtable
0x967884	vtable
0x9678a4	vtable
0x9678cc	string
0x9678e0	string
0x9678f0	string
0x967900	string
0x967910	datum
0x96791c	vtable
0x96794c	vtable
0x967998	vtable
0x9679c0	vtable
0x9679ec	vtable
0x9679f4	vtable
0x967a18	vtable
0x967a20	vtable
0x967a4c	vtable
0x967a54	vtable
0x967a78	datum
0x967a80	datum
0x967a8c	vtable
0x967ab0	vtable
0x967acc	string
0x967ad8	string
0x967af0	string
0x967b08	string
0x967b18	string
0x967b20	string
0x967b28	string
0x967b3c	string
0x967b50	string
0x967b64	string
0x967b70	string
0x967b84	datum
0x967b90	vtable
0x967b98	vtable
0x967bcc	vtable
0x967bd4	vtable
0x967be0	vtable
0x967be8	vtable
0x967bec	datum
0x967bf8	vtable
0x967c1c	string
0x967c28	string
0x967c34	string
0x967c3c	string
0x967c4c	string
0x967c5c	string
0x967c74	string
0x967c84	string
0x967c98	string
0x967cac	datum
0x967cb8	vtable
0x967cdc	datum
0x967ce8	vtable
0x967d0c	string
0x967d10	string
0x967d18	string
0x967d28	string
0x967d34	string
0x967d4c	string
0x967d54	string
0x967d68	string
0x967d70	string
0x967d7c	string
0x967d94	string
0x967da0	string
0x967da8	string
0x967db4	string
0x967dc0	string
0x967dcc	string
0x967ddc	vtable
0x967df8	string
0x967e08	string
0x967e2c	string
0x967e48	vtable
0x967e70	vtable
0x967e94	vtable
0x967e9c	vtable
0x967ec0	vtable
0x967ec4	datum
0x967ecc	datum
0x967ed4	datum
0x967edc	string
0x967ef0	string
0x967f00	string
0x967f10	string
0x967f24	string
0x967f3c	string
0x967f50	string
0x967f68	string
0x967f6c	string
0x967f84	datum
0x967f8c	datum
0x967f94	datum
0x967fa0	vtable
0x967fc0	vtable
0x967fe0	vtable
0x968000	vtable
0x96801c	string
0x968034	string
0x968048	string
0x968060	string
0x968074	string
0x96808c	string
0x9680a4	string
0x9680bc	string
0x9680d4	string
0x9680ec	string
0x968108	string
0x968124	string
0x96813c	string
0x968154	string
0x968164	string
0x96817c	string
0x96818c	string
0x96819c	string
0x9681b8	string
0x9681d4	string
0x9681e4	string
0x9681f4	string
0x968210	string
0x968238	string
0x968360	string
0x968370	string
0x968378	datum
0x968384	vtable
0x9683b4	vtable
0x9683d8	vtable
0x9683f8	vtable
0x96841c	vtable
0x96843c	vtable
0x968454	vtable
0x968470	string
0x968484	string
0x96849c	string
0x9684a8	string
0x9684bc	string
0x9684cc	string
0x9684d4	string
0x9684e8	string
0x9684f4	string
0x968500	datum
0x968508	datum
0x968514	vtable
0x96858c	string
0x96859c	string
0x9685a0	string
0x9685a4	string
0x9685d0	string
0x96860c	string
0x968620	string
0x968630	string
0x968678	datum
0x968680	datum
0x96868c	vtable
0x968704	string
0x968710	datum
0x968718	datum
0x968724	vtable
0x9687a4	vtable
0x968828	vtable
0x96882c	string
0x96883c	string
0x968848	string
0x968858	string
0x968860	string
0x968870	string
0x96887c	string
0x96888c	string
0x968898	string
0x9688ac	vtable
0x968928	vtable
0x968954	vtable
0x96897c	datum
0x968988	vtable
0x9689b4	vtable
0x9689dc	string
0x9689f8	string
0x968a18	string
0x968a34	string
0x968a50	string
0x968a68	string
0x968a80	string
0x968a94	string
0x968ab4	string
0x968ad0	string
0x968aec	string
0x968b04	string
0x968b1c	string
0x968b30	string
0x968b48	string
0x968b5c	string
0x968b70	string
0x968b80	string
0x968b98	string
0x968bac	string
0x968bc0	string
0x968bd0	string
0x968bf0	string
0x968c0c	string
0x968c28	string
0x968c40	string
0x968c58	string
0x968c6c	string
0x968c8c	string
0x968ca8	string
0x968cc4	string
0x968cdc	string
0x968cf4	string
0x968d08	string
0x968d24	string
0x968d3c	string
0x968d54	string
0x968d68	string
0x968d7c	string
0x968d8c	string
0x968da8	string
0x968dc0	string
0x968dd8	string
0x968dec	string
0x968e00	string
0x968e10	string
0x968e34	string
0x968e50	string
0x968e70	string
0x968e88	string
0x968ea0	string
0x968eb4	string
0x968ed8	string
0x968ef4	string
0x968f14	string
0x968f2c	string
0x968f44	string
0x968f58	string
0x968f74	string
0x968f8c	string
0x968fa4	string
0x968fb8	string
0x968fcc	string
0x968fdc	string
0x968ff8	string
0x969010	string
0x969028	string
0x96903c	string
0x969050	string
0x969060	string
0x969080	string
0x96909c	string
0x9690b8	string
0x9690d0	string
0x9690e8	string
0x9690fc	string
0x96911c	string
0x969138	string
0x969154	string
0x96916c	string
0x969184	string
0x969198	string
0x9691b4	string
0x9691cc	string
0x9691e4	string
0x9691f8	string
0x96920c	string
0x969218	string
0x969234	string
0x96924c	string
0x969264	string
0x969278	string
0x96928c	string
0x969298	string
0x9692b0	string
0x9692c4	string
0x9692d8	string
0x9692e8	string
0x9692f8	string
0x969300	string
0x969314	string
0x969328	string
0x96933c	string
0x969350	string
0x96936c	string
0x969384	string
0x9693a0	string
0x9693b8	string
0x9693d0	string
0x9693e8	string
0x9693fc	string
0x969410	string
0x96942c	string
0x969444	string
0x96945c	string
0x969474	string
0x969488	string
0x969498	string
0x9694b4	string
0x9694cc	string
0x9694e4	string
0x9694fc	string
0x969510	string
0x969524	string
0x969540	string
0x969558	string
0x969570	string
0x969588	string
0x96959c	string
0x9695ac	string
0x9695c0	string
0x9695d8	string
0x9695e4	string
0x9695f0	string
0x9695fc	string
0x969608	string
0x969614	string
0x969628	string
0x969638	string
0x96964c	string
0x96965c	string
0x96966c	string
0x96967c	string
0x969688	string
0x969694	string
0x9696a8	string
0x9696b8	string
0x9696c8	string
0x9696d8	string
0x9696e4	string
0x9696f0	string
0x969704	string
0x969714	string
0x969724	string
0x969734	string
0x969740	string
0x96974c	string
0x969760	string
0x969770	string
0x969780	string
0x969790	string
0x96979c	string
0x9697a8	string
0x9697b4	string
0x9697c4	datum
0x9697d0	vtable
0x9697f0	vtable
0x96980c	datum
0x969818	vtable
0x969834	datum
0x969840	vtable
0x969864	vtable
0x9698a8	vtable
0x9698c4	vtable
0x9698f4	vtable
0x96995c	vtable
0x9699c0	vtable
0x9699d4	vtable
0x969a38	vtable
0x969a58	string
0x969a5c	string
0x969a90	string
0x969ad4	string
0x969ae8	string
0x969b18	string
0x969b5c	string
0x969b90	string
0x969bdc	vtable
0x969bfc	vtable
0x969c2c	vtable
0x969c90	vtable
0x969cc4	vtable
0x969d24	string
0x969d34	vtable
0x969d4c	vtable
0x969db0	vtable
0x969dcc	vtable
0x969dfc	vtable
0x969e64	vtable
0x969ec4	vtable
0x969f28	vtable
0x969f34	vtable
0x969f40	vtable
0x969f4c	vtable
0x969f5c	vtable
0x969fc0	vtable
0x969fd4	vtable
0x96a034	string
0x96a040	vtable
0x96a05c	string
0x96a070	string
0x96a08c	string
0x96a0a0	string
0x96a0ac	vtable
0x96a0bc	vtable
0x96a0cc	vtable
0x96a0dc	string
0x96a0f0	string
0x96a104	string
0x96a110	vtable
0x96a11c	vtable
0x96a130	vtable
0x96a13c	vtable
0x96a14c	string
0x96a150	string
0x96a15c	string
0x96a164	string
0x96a16c	string
0x96a17c	string
0x96a194	string
0x96a19c	string
0x96a1ac	string
0x96a1c8	string
0x96a230	string
0x96a244	string
0x96a24c	string
0x96a270	string
0x96a2e4	string
0x96a2e8	string
0x96a31c	string
0x96a330	string
0x96a338	string
0x96a35c	vtable
0x96a36c	vtable
0x96a3a8	vtable
0x96a3b4	string
0x96a3d0	string
0x96a3dc	datum
0x96a3e8	vtable
0x96a3f8	vtable
0x96a408	vtable
0x96a410	string
0x96a438	string
0x96a454	string
0x96a464	string
0x96a478	datum
0x96a484	vtable
0x96a4ac	vtable
0x96a4d0	vtable
0x96a4d8	vtable
0x96a4dc	datum
0x96a4e4	vtable
0x96a4ec	vtable
0x96a4f8	vtable
0x96a504	string
0x96a528	string
0x96a544	string
0x96a560	string
0x96a57c	string
0x96a598	string
0x96a5c0	string
0x96a5d0	string
0x96a5f0	string
0x96a65c	string
0x96a680	string
0x96a6a0	string
0x96a6c0	string
0x96a6cc	string
0x96a6e8	string
0x96a700	string
0x96a70c	string
0x96a718	string
0x96a784	string
0x96a794	vtable
0x96a7a4	vtable
0x96a7b4	vtable
0x96a7c4	vtable
0x96a7e8	vtable
0x96a7f0	string
0x96a804	vtable
0x96a830	string
0x96a84c	string
0x96a880	string
0x96a898	string
0x96a908	string
0x96a9b4	vtable
0x96aa04	vtable
0x96aa2c	string
0x96aa40	datum
0x96aa48	datum
0x96aa54	vtable
0x96aa78	string
0x96aaa0	datum
0x96aaac	vtable
0x96aae4	vtable
0x96ab0c	vtable
0x96ab44	vtable
0x96ab68	vtable
0x96ab84	datum
0x96ab90	vtable
0x96abb8	vtable
0x96abdc	string
0x96abec	string
0x96ac00	string
0x96ac1c	string
